Language	Beta	EE	Memories	UpperBound	FutureSurp	avg16	avg17	avg18	avg19	 dropout1	emb_dim	rnn_dim	rnn_layers	lr	model	dropout2	batchSize	horizon	beta	flow_layers	flow_type	Iterations	flow_hid_dim	in_flow_layers
even	0.501149602016	0.520049224688	0.643330018667	5.23203078203	0.469078018177	0.497149781845	0.490043496199	0.486300965652	0.482869498219	0.1	50	32	1	0.002	REAL	0.0	64	30	0.501149602016	0	dsf	20	512	2
even	0.367639166963	0.560430179925	0.717483473305	6.15864111742	0.465920096121	0.483807422061	0.479006590452	0.476728296106	0.474392251564	0.0	50	32	1	0.0005	REAL	0.0	64	30	0.367639166963	0	dsf	20	128	2
even	0.896937474227	0.000880129056984	0.00468957798124	2.82944761137	0.504151071561	0.635599523892	0.619973663702	0.596243545938	0.580759120989	0.1	50	32	1	0.002	REAL	0.1	64	30	0.896937474227	2	ddsf	10	512	2
even	0.3289288314	0.565344903755	0.782181309982	6.16181778024	0.465769910202	0.483124489383	0.478308006121	0.476342579786	0.474197375189	0.2	50	32	1	0.004	REAL	0.0	16	30	0.3289288314	0	dsf	20	64	2
even	0.75847349662	0.0735206860243	0.129672136487	2.82236191874	0.498459735612	0.616144871652	0.601129432868	0.580373156948	0.566190364898	0.0	100	32	1	0.004	REAL	0.0	16	30	0.75847349662	1	ddsf	10	128	2
even	0.478358296271	0.563970088679	0.6425736893	6.18287600422	0.466747993516	0.469583359688	0.47571299019	0.472187635484	0.471878200848	0.0	50	32	1	0.0001	REAL	0.0	64	20	0.478358296271	1	dsf	20	32	2
even	0.0348618640953	0.629812159157	0.768573433199	9.86102636833	0.461433864947	0.462496306791	0.462291191674	0.462181741361	0.462055833224	0.0	50	32	1	0.002	REAL	0.0	64	30	0.0348618640953	1	dsf	10	64	2
even	0.225011527383	0.348404404815	0.537170867723	3.81206742484	0.481316918124	0.548619065292	0.534399235365	0.523206700944	0.515653694784	0.1	100	32	1	0.002	REAL	0.2	64	30	0.225011527383	2	ddsf	10	128	2
even	0.257760602486	0.613545809708	0.71612115046	9.88262266326	0.462957874925	0.467863458364	0.466786565799	0.465966043139	0.465421453454	0.2	100	32	1	0.001	REAL	0.0	16	30	0.257760602486	2	dsf	9	32	2
even	0.556483360083	0.496056223691	0.587656811624	5.22987325517	0.470532117693	0.50412860476	0.496143189797	0.491566402752	0.487348048448	0.0	100	32	1	0.001	REAL	0.0	32	30	0.556483360083	0	ddsf	20	128	2
even	0.470242089616	0.530741879738	0.650682394086	5.22626163051	0.467738578042	0.493498550952	0.486949947945	0.483667144242	0.480279570822	0.1	50	32	1	0.001	REAL	0.0	32	30	0.470242089616	0	dsf	20	128	2
even	0.402606933865	0.561875420601	0.643864165882	6.18128186438	0.466800997017	0.469112075157	0.475698236803	0.47215405086	0.472060148676	0.0	50	32	1	0.001	REAL	0.0	64	20	0.402606933865	2	dsf	20	128	2
even	0.645105360875	0.000560758991951	0.00966941653995	2.82896720496	0.503941062068	0.635069850538	0.619883573538	0.596141365279	0.580703988023	0.1	100	32	1	0.0005	REAL	0.1	32	30	0.645105360875	2	ddsf	10	512	2
even	0.53880862147	0.504878504904	0.60080386082	5.22793799321	0.469645796334	0.500643724675	0.493470920028	0.489191057501	0.485215137911	0.0	50	32	1	0.0005	REAL	0.0	64	30	0.53880862147	0	ddsf	19	512	2
even	0.519513044137	0.00338329636658	0.00913100423489	2.83356171359	0.5048826293	0.634639353318	0.621206693073	0.59714753241	0.58177338959	0.0	100	32	1	0.001	REAL	0.2	64	30	0.519513044137	2	ddsf	14	128	2
even	0.405506288163	0.603642442677	0.694652444498	7.09230139035	0.463438202289	0.470142387192	0.468984120816	0.467932647355	0.467180376101	0.1	50	32	1	0.0005	REAL	0.0	16	30	0.405506288163	1	ddsf	10	64	2
even	0.545958708527	0.50427527186	0.567386845201	5.22983090251	0.46996322905	0.501768043837	0.493988928632	0.489839481399	0.485724103108	0.0	50	32	1	0.001	REAL	0.0	16	30	0.545958708527	0	ddsf	20	512	2
even	0.413761855481	0.00595188023887	0.0272555339046	2.82997294659	0.504174614109	0.633261497799	0.618556643475	0.595102437892	0.579872650745	0.2	100	32	1	0.001	REAL	0.2	16	30	0.413761855481	2	ddsf	10	128	2
even	0.54057619395	0.502739927497	0.605528845753	5.2295798735	0.470106335896	0.501429988732	0.493894811836	0.489862267356	0.485837655662	0.0	100	32	1	0.0001	REAL	0.0	16	30	0.54057619395	0	dsf	20	32	2
even	0.435375331524	0.56353364353	0.656017234971	6.19371829178	0.467714562237	0.470566260609	0.476519512938	0.473182761754	0.472987054032	0.0	50	32	1	0.001	REAL	0.0	16	20	0.435375331524	2	ddsf	20	512	2
even	0.250442629661	0.586470795482	0.789946448368	6.16149409023	0.464346984448	0.476094714017	0.473207006685	0.471841620458	0.470233756327	0.0	100	32	1	0.001	REAL	0.0	32	30	0.250442629661	0	dsf	15	32	2
even	0.487310490728	0.519289320245	0.631406616691	5.23079323438	0.469007270501	0.497897863771	0.490105681487	0.486338069932	0.48280509443	0.0	100	32	1	0.001	REAL	0.0	32	30	0.487310490728	0	dsf	18	512	2
even	0.433995580087	0.544042287917	0.682085608131	5.22675252078	0.467013490678	0.489828298542	0.483745344647	0.48092346351	0.47810083266	0.0	50	32	1	0.001	REAL	0.0	64	30	0.433995580087	0	dsf	20	512	2
even	0.400316518225	0.561028374149	0.699999122362	5.69703202882	0.466127920135	0.484389074291	0.479597798948	0.477252791412	0.474985670029	0.1	100	32	1	0.002	REAL	0.0	64	30	0.400316518225	0	dsf	16	64	2
even	0.552042441508	0.493987836683	0.565964104691	4.76118909509	0.470763738808	0.504909636623	0.497532116501	0.492548093611	0.488142865765	0.0	50	32	1	0.004	REAL	0.0	16	30	0.552042441508	0	ddsf	20	512	2
even	0.443767924424	0.535979949401	0.69440582116	5.22410576539	0.467296885898	0.491633565598	0.485251520291	0.482221915894	0.47919688781	0.0	50	32	1	0.001	REAL	0.0	32	30	0.443767924424	0	dsf	20	32	2
even	0.319736643568	0.618674517683	0.686945275445	10.3490420049	0.462958175105	0.46599649921	0.465714337731	0.465265075568	0.464944992175	0.0	50	32	1	0.002	REAL	0.0	16	30	0.319736643568	1	dsf	10	512	2
even	0.625372471938	0.000518097429537	0.0121683378378	2.82527584632	0.50360832906	0.634069776334	0.619100155889	0.595412371294	0.580123276351	0.1	50	32	1	0.001	REAL	0.1	64	30	0.625372471938	1	dsf	10	64	2
even	0.273927636181	0.583863917838	0.793174660847	6.16189601017	0.464521719321	0.478477848932	0.474391158875	0.472703739383	0.470919729794	0.2	100	32	1	0.001	REAL	0.0	32	30	0.273927636181	0	ddsf	20	128	2
even	0.366168422657	0.549454616618	0.685243967591	5.22873554768	0.466758450725	0.489286031564	0.482662102994	0.480136671363	0.477219117084	0.2	50	32	1	0.002	REAL	0.0	16	30	0.366168422657	0	ddsf	20	128	2
even	0.403872304462	0.00637725588631	0.0278817727761	2.83534840935	0.505077570398	0.636958165762	0.62268674381	0.598408217159	0.5826007228	0.0	50	32	1	0.001	REAL	0.1	16	30	0.403872304462	2	dsf	10	128	2
even	0.392783644528	0.62547827624	0.666519843624	9.41641789992	0.462437861201	0.46439086305	0.464252849616	0.463850355309	0.463592926419	0.0	100	32	1	0.001	REAL	0.0	64	30	0.392783644528	1	dsf	20	64	2
even	0.290798960605	0.578538790293	0.760327757893	6.16141790695	0.464858155607	0.47889781725	0.475053830335	0.473382271504	0.471548601878	0.0	100	32	1	0.001	REAL	0.0	32	30	0.290798960605	0	ddsf	20	64	2
even	0.438519032834	0.264210631966	0.474004743805	2.32354526352	0.513006805119	0.54749191387	0.53951985989	0.528163970026	0.520335638157	0.1	50	32	1	0.0001	REAL	0.0	16	10	0.438519032834	2	ddsf	20	32	2
even	0.00726327276059	0.62307289588	0.917482282113	9.86797551217	0.461997185943	0.463395381262	0.463632441309	0.463446757944	0.463204545463	0.0	100	32	1	0.001	REAL	0.0	16	30	0.00726327276059	2	ddsf	10	32	2
even	0.24526229487	0.584974275098	0.714561922163	7.10719669021	0.464896264703	0.469037315759	0.47072684533	0.468831513202	0.468314942021	0.1	100	32	1	0.0005	REAL	0.0	32	20	0.24526229487	1	dsf	20	32	2
even	0.537183284286	0.513857400949	0.620462849297	5.22650983108	0.469042484187	0.497463994118	0.490554090318	0.487245594664	0.483606522231	0.2	50	32	1	0.001	REAL	0.0	64	30	0.537183284286	0	dsf	20	128	2
even	0.31668667219	0.325092919958	0.653160524132	3.86690417927	0.50032115066	0.529084166549	0.520102753005	0.512009151944	0.505785935537	0.2	100	32	1	0.0001	REAL	0.0	16	10	0.31668667219	1	ddsf	20	64	2
even	0.25608035849	0.57777304587	0.750566886802	6.15655054354	0.464448572917	0.478597204588	0.474988857411	0.47350326098	0.471650943948	0.1	50	32	1	0.001	REAL	0.0	16	30	0.25608035849	0	ddsf	18	32	2
even	0.520264297626	-0.00780524919108	0.0227883576431	2.82950355553	0.505098637434	0.635782395711	0.62091512732	0.597094235311	0.581408308911	0.0	100	32	1	0.001	REAL	0.1	16	30	0.520264297626	1	dsf	10	64	2
even	0.334152365965	0.51786719519	0.630801639125	5.25077435893	0.471094721888	0.489426876582	0.492663667881	0.487418318134	0.485326093905	0.1	50	32	1	0.001	REAL	0.1	32	30	0.334152365965	2	ddsf	10	512	2
even	0.573662547675	0.487630710674	0.586909622278	4.76328714456	0.471459143561	0.506944893075	0.498668904629	0.493773271982	0.489125383672	0.0	100	32	1	0.001	REAL	0.0	32	30	0.573662547675	0	ddsf	11	64	2
even	0.44158619095	0.52818175036	0.642263113575	5.22904517788	0.468219532423	0.494335090628	0.487582016425	0.484431492053	0.481260025242	0.0	50	32	1	0.0001	REAL	0.0	16	30	0.44158619095	0	dsf	20	128	2
even	0.52285526476	0.595311041665	0.658155627501	6.62898952633	0.464009052288	0.47226687756	0.471718620609	0.470070031063	0.469059083657	0.0	50	32	1	0.001	REAL	0.0	64	30	0.52285526476	2	ddsf	10	64	2
even	0.40836539319	0.558060695592	0.649592315075	6.18002078751	0.46697318495	0.472358656683	0.47611412121	0.472955286303	0.472298684909	0.1	50	32	1	0.001	REAL	0.0	32	20	0.40836539319	2	dsf	17	512	2
even	0.394698137365	-0.00503095839812	0.0154980218823	2.82883793376	0.504310187367	0.634467717416	0.62124341378	0.59712568176	0.582037560109	0.0	50	32	1	0.0001	REAL	0.2	32	30	0.394698137365	2	dsf	20	512	2
even	0.428806444751	0.625969485631	0.668632416811	9.86004459091	0.461488539266	0.463297914478	0.463069679801	0.46274878522	0.462557129402	0.2	100	128	1	0.001	REAL	0.0	64	30	0.428806444751	2	dsf	20	512	2
even	0.437240161276	0.531540983698	0.657699137125	5.23060502818	0.468096701139	0.494139130281	0.487210049535	0.483836490161	0.480529560231	0.1	50	32	1	0.002	REAL	0.0	16	30	0.437240161276	0	ddsf	20	64	2
even	0.520084666781	0.611032902093	0.661861128332	7.09227372578	0.462935313561	0.468573037416	0.467218349235	0.466432401538	0.465745397335	0.0	50	32	1	0.001	REAL	0.0	32	30	0.520084666781	1	ddsf	20	64	2
even	0.552052784257	0.503913407691	0.59758858728	5.2282253283	0.469837060265	0.500643037979	0.493659609695	0.48960417572	0.4856592602	0.0	50	32	1	0.001	REAL	0.0	32	30	0.552052784257	0	dsf	19	64	2
even	0.294254357802	0.338014063311	0.686244040728	3.8574994162	0.497499326874	0.521397776495	0.515994359259	0.507864702074	0.50275461225	0.0	50	32	1	0.004	REAL	0.0	32	10	0.294254357802	2	ddsf	20	512	2
even	0.419479095343	0.542391428174	0.681050526157	5.23254606752	0.467690165005	0.489710828974	0.484317084207	0.48179391315	0.478889524123	0.0	100	32	1	0.001	REAL	0.0	32	30	0.419479095343	0	dsf	17	32	2
even	0.578114190221	0.61382933353	0.661118849253	9.41721728168	0.462839697206	0.466743979893	0.466487516557	0.465622734411	0.465198122515	0.0	100	32	1	0.001	REAL	0.0	16	30	0.578114190221	2	dsf	10	512	2
even	0.233108606018	0.459197757051	0.697976306329	4.29055159785	0.473409689324	0.488015665522	0.500939207727	0.492849634993	0.49252318946	0.1	50	32	1	0.002	REAL	0.2	64	30	0.233108606018	1	dsf	20	512	2
even	0.324507880967	0.568114218414	0.655589607667	6.17546156006	0.465979692877	0.468429598775	0.473775206439	0.470745293315	0.470462427424	0.2	100	32	1	0.001	REAL	0.0	64	20	0.324507880967	1	ddsf	20	512	2
even	0.236773598826	0.615921080054	0.70840956866	9.86357690808	0.461884771022	0.466253134071	0.465681126438	0.464952754323	0.46432683018	0.0	50	32	1	0.001	REAL	0.0	32	30	0.236773598826	1	dsf	10	64	2
even	0.387031022943	0.464374360376	0.599860774646	4.29113407241	0.472943521308	0.496017346597	0.500798827214	0.493600757125	0.491558677134	0.0	50	32	1	0.0001	REAL	0.1	32	30	0.387031022943	1	dsf	20	512	2
even	0.560730451571	0.496307835248	0.593769852735	4.75951473507	0.470432893354	0.501703833193	0.494755917688	0.490911869567	0.486836278086	0.0	50	32	1	0.004	REAL	0.0	64	30	0.560730451571	0	dsf	20	64	2
even	0.34771469721	0.558391724242	0.73381245785	5.69137717433	0.465884531363	0.483820441495	0.479440203082	0.477261644438	0.474918651225	0.0	100	32	1	0.001	REAL	0.0	64	30	0.34771469721	0	dsf	16	64	2
even	0.420906334338	0.54573931157	0.688036221281	5.22931408195	0.467020412262	0.48834958249	0.483661517623	0.480538915603	0.477824526652	0.0	50	32	1	0.0001	REAL	0.0	32	30	0.420906334338	0	dsf	17	512	2
even	0.742582506765	0.00395503800086	0.012077370389	2.8317504286	0.505420780896	0.635481043224	0.621140713347	0.597273888983	0.581815442383	0.1	50	32	1	0.002	REAL	0.2	32	30	0.742582506765	2	dsf	10	128	2
even	0.537234110926	0.612605494901	0.663371707047	9.43213718241	0.463611006891	0.467904448894	0.467925823016	0.466957868871	0.466341646037	0.0	100	32	1	0.001	REAL	0.0	32	30	0.537234110926	2	ddsf	10	512	2
even	0.251386979779	0.586243357989	0.797533743398	6.15521971646	0.463808132872	0.47547016618	0.47246178856	0.471223213162	0.469603143826	0.1	50	32	1	0.0001	REAL	0.0	64	30	0.251386979779	0	dsf	20	64	2
even	0.521714385102	0.618289106731	0.673250419077	9.88051078109	0.46266693098	0.466181255297	0.466020670902	0.465235272569	0.464871443418	0.0	100	32	1	0.001	REAL	0.0	16	30	0.521714385102	1	dsf	10	512	2
even	0.904219818962	0.0158332273479	0.0295687464761	2.82534342913	0.502444319422	0.631701748254	0.616113332218	0.593112448368	0.577867297621	0.0	100	32	1	0.0005	REAL	0.0	16	30	0.904219818962	1	dsf	10	32	2
even	0.248958756498	0.612358258844	0.714265356334	9.42345217412	0.463175389029	0.467972410921	0.467440946378	0.466501020388	0.465865769962	0.0	50	32	1	0.001	REAL	0.0	32	30	0.248958756498	4	ddsf	9	32	2
even	0.466033826548	0.549627634822	0.650158201343	7.12814367065	0.468142479549	0.47411576358	0.478149926782	0.474873882874	0.474272810083	0.0	50	32	1	0.001	REAL	0.0	64	20	0.466033826548	1	dsf	20	32	2
even	0.478305709506	0.54657599973	0.659780764511	7.13059170055	0.468466667846	0.475688678899	0.479239322229	0.475843609371	0.474837255589	0.0	50	32	1	0.004	REAL	0.0	16	20	0.478305709506	2	dsf	20	64	2
even	0.452849640436	0.258784206427	0.442382610294	2.32233865798	0.513776324571	0.548617238383	0.540875132943	0.529207320446	0.521435245704	0.2	50	32	1	0.004	REAL	0.0	32	10	0.452849640436	1	ddsf	20	64	2
even	0.297474863309	0.569350144466	0.669210594229	6.17026261408	0.465572394566	0.469255661426	0.472594261974	0.470112603824	0.469843400916	0.0	50	32	1	0.0005	REAL	0.0	64	20	0.297474863309	2	dsf	20	64	2
even	0.230380543095	0.594663137409	0.817868792751	6.62807678879	0.463990636179	0.47406285586	0.471620108428	0.470276589867	0.468964626531	0.1	100	32	1	0.004	REAL	0.0	64	30	0.230380543095	0	ddsf	17	64	2
even	0.461350369531	0.531873452005	0.670831057235	5.23128370592	0.468065087386	0.493482302148	0.487271805746	0.484137789172	0.480771944923	0.1	50	32	1	0.0001	REAL	0.0	16	30	0.461350369531	0	dsf	20	128	2
even	0.566658629825	0.00579394175672	0.0573340673259	1.2370244564	0.563957006938	0.632049777751	0.616968492229	0.593853204812	0.578576231566	0.2	100	32	1	0.001	REAL	0.0	16	10	0.566658629825	1	ddsf	16	64	2
even	0.356901386452	0.299076460593	0.578844316484	2.32196057058	0.505651130079	0.536400016056	0.528085575015	0.518651259399	0.511819097516	0.0	50	32	1	0.004	REAL	0.0	16	10	0.356901386452	1	dsf	20	512	2
even	0.526933851252	0.610058896632	0.658428238731	7.09431836658	0.463151711375	0.46775075314	0.467347266558	0.466511233983	0.465995109257	0.1	50	32	1	0.001	REAL	0.0	64	30	0.526933851252	2	dsf	10	128	2
even	0.0541629500703	0.601566523213	0.931691998175	7.09164631908	0.463529686529	0.468210707887	0.469082538569	0.467404353855	0.467312062066	0.0	100	32	1	0.004	REAL	0.0	16	30	0.0541629500703	0	dsf	10	64	2
even	0.505995935178	0.503993771599	0.597420817644	5.23084280064	0.470061047522	0.501315012924	0.494280057755	0.489946881839	0.486143063963	0.0	100	32	1	0.001	REAL	0.0	16	30	0.505995935178	0	dsf	19	128	2
even	0.37920115955	0.561163507314	0.720871533803	6.15868665685	0.465810317538	0.483943733853	0.479357157642	0.476778366743	0.474438751536	0.1	50	32	1	0.001	REAL	0.0	64	30	0.37920115955	0	ddsf	20	128	2
even	0.532649754788	0.508047000302	0.628594407275	5.22661530384	0.469432593199	0.50014469292	0.492489819789	0.488516107886	0.484582991109	0.1	50	32	1	0.004	REAL	0.0	16	30	0.532649754788	0	ddsf	20	512	2
even	0.567240150865	0.0994264679047	0.214918927102	1.78921987834	0.545725655639	0.602856893561	0.589544977565	0.570897772876	0.557589191068	0.0	100	32	1	0.004	REAL	0.0	32	10	0.567240150865	1	dsf	20	64	2
even	0.312184529051	0.570556697665	0.697634321665	7.09990310192	0.465125023519	0.470139698154	0.472442985594	0.470107094121	0.469524042266	0.2	100	32	1	0.0005	REAL	0.0	64	20	0.312184529051	2	ddsf	20	32	2
even	0.438480953969	0.539544256139	0.655532679355	5.23163922932	0.467701421016	0.490862673959	0.485489077784	0.482076164137	0.479034174918	0.0	50	32	1	0.001	REAL	0.0	32	30	0.438480953969	0	dsf	20	64	2
even	0.47834622517	0.609718698523	0.678872437086	7.09849501485	0.463482442398	0.468994288734	0.468002262798	0.467052005045	0.46649551582	0.0	50	32	1	0.001	REAL	0.0	32	30	0.47834622517	1	dsf	10	128	2
even	0.451434161753	0.611785292603	0.674979666017	7.08713228412	0.462521353369	0.46824638225	0.466717315371	0.466079817671	0.465299830795	0.1	50	32	1	0.001	REAL	0.0	16	30	0.451434161753	2	dsf	20	64	2
even	0.546888615334	0.143313170175	0.240519432916	1.78714486028	0.536307136661	0.588655147499	0.575509245047	0.558779570977	0.547148829251	0.2	100	32	1	0.001	REAL	0.0	32	10	0.546888615334	1	dsf	20	32	2
even	0.365157036063	0.318244702287	0.603204266665	3.86629454472	0.50077954756	0.525559788623	0.522076052316	0.512454454549	0.506804803144	0.1	100	32	1	0.004	REAL	0.0	16	10	0.365157036063	1	ddsf	20	512	2
even	0.317228463542	0.572457884536	0.761724904618	6.16300802369	0.465405474257	0.481252569067	0.47673539029	0.474883694634	0.472693327784	0.0	50	32	1	0.004	REAL	0.0	64	30	0.317228463542	0	ddsf	20	32	2
even	0.176572822616	0.622754457264	0.68671966389	9.88286486645	0.46275447507	0.464759223763	0.464344101231	0.464238322124	0.463929766863	0.0	100	32	1	0.001	REAL	0.0	64	30	0.176572822616	3	dsf	10	512	2
even	0.522067684079	0.000405651360998	0.0181561075389	2.83917279617	0.505881546462	0.635466369253	0.622364908583	0.597923478813	0.582535031459	0.0	100	32	1	0.004	REAL	0.2	64	30	0.522067684079	4	dsf	10	64	2
even	0.224212850002	0.584765347577	0.793607887782	6.16411207251	0.46467567198	0.477185307641	0.473790732927	0.47252532568	0.47075398293	0.0	100	32	1	0.001	REAL	0.0	32	30	0.224212850002	0	dsf	20	64	2
even	0.870746141192	-0.000132280104363	0.00781972013729	2.82623304342	0.50371052334	0.635359206261	0.619780774444	0.596042807782	0.580383980448	0.2	50	32	1	0.001	REAL	0.0	16	30	0.870746141192	2	ddsf	10	64	2
even	0.3907002264	0.544177573927	0.664638595834	5.23581503786	0.467896241607	0.491057213306	0.484872056106	0.481803011299	0.479109867655	0.1	100	32	1	0.001	REAL	0.0	16	30	0.3907002264	0	ddsf	20	32	2
even	0.572605760145	0.561777882006	0.64766036472	6.18361975102	0.4669202632	0.4702608922	0.476319618507	0.472667849361	0.472410377382	0.1	100	32	1	0.001	REAL	0.0	16	20	0.572605760145	2	ddsf	20	512	2
even	0.527145731211	-0.0210864822858	0.0125624821372	2.83439427173	0.506771587007	0.636291701859	0.622513989305	0.598408204579	0.582793768253	0.0	50	32	1	0.001	REAL	0.2	64	30	0.527145731211	2	ddsf	10	128	2
even	0.587612955744	0.489356954912	0.560910582657	4.75170133584	0.470027144117	0.503387829503	0.495408132905	0.491183109207	0.487112768792	0.0	50	32	1	0.001	REAL	0.0	64	30	0.587612955744	0	dsf	20	64	2
even	0.232923770165	0.627172736028	0.675295500078	9.85732630566	0.46131835181	0.463062340534	0.462671266848	0.462401327144	0.462228702513	0.2	100	32	1	0.001	REAL	0.0	64	30	0.232923770165	2	dsf	20	64	2
even	0.140613366482	0.625821527458	0.717362412513	10.3397466873	0.462406906147	0.464048668922	0.463561279101	0.463377219884	0.463208347597	0.2	50	32	1	0.001	REAL	0.0	32	30	0.140613366482	1	dsf	10	64	2
even	0.639042331034	-0.02965729684	0.0141407136499	2.32482446426	0.506896719765	0.634959678176	0.622140169832	0.598467158592	0.583701737046	0.0	50	32	1	0.001	REAL	0.2	16	30	0.639042331034	1	dsf	10	128	2
even	0.283609374347	0.586825831428	0.802404407197	6.16430722331	0.464524342973	0.476447629088	0.473351581652	0.471875268858	0.470400786548	0.0	100	32	1	0.001	REAL	0.0	64	30	0.283609374347	0	dsf	20	512	2
even	0.433473830064	0.545680258583	0.684501408271	5.2302803816	0.46717969737	0.489844499842	0.483817171925	0.480762220131	0.477971994087	0.1	100	32	1	0.001	REAL	0.0	64	30	0.433473830064	0	ddsf	20	64	2
even	0.485182909403	0.615041445662	0.668683906562	9.87105932847	0.462368107299	0.465906934635	0.465507105091	0.465007216129	0.464517949372	0.0	50	32	1	0.0001	REAL	0.0	32	30	0.485182909403	1	ddsf	10	512	2
even	0.0809758843294	0.618705116887	0.727978292562	9.86086225153	0.46168606424	0.465379370646	0.464794794191	0.464236431541	0.463747377437	0.2	100	32	1	0.0005	REAL	0.0	64	30	0.0809758843294	1	ddsf	10	32	2
even	0.512396972918	0.519170235523	0.620893636907	5.22768272514	0.468668809637	0.496274428744	0.49004264625	0.486298907436	0.482659762904	0.2	100	32	1	0.001	REAL	0.0	32	30	0.512396972918	0	dsf	20	512	2
even	0.319110840652	0.574842931218	0.761683186938	6.1608141929	0.465051517125	0.480377244131	0.475967055792	0.474221935244	0.47227505888	0.0	50	32	1	0.001	REAL	0.0	32	30	0.319110840652	0	dsf	20	512	2
even	0.716239622342	0.000709716142388	0.00544732126017	2.82540423018	0.503479571269	0.634746296613	0.619209812508	0.595521420934	0.580022488341	0.1	100	32	1	0.001	REAL	0.1	32	30	0.716239622342	2	ddsf	20	32	2
even	0.551590430807	0.472860607748	0.594455157215	4.76215267294	0.472422886352	0.511095450504	0.503066756842	0.497391067727	0.492542247631	0.0	100	32	1	0.001	REAL	0.0	32	30	0.551590430807	1	ddsf	8	32	2
even	0.213162551966	0.62268510449	0.690055464698	9.86769480556	0.461963989521	0.465055721594	0.46429507099	0.463736790075	0.46339626819	0.0	100	32	1	0.002	REAL	0.0	64	30	0.213162551966	1	ddsf	10	64	2
even	0.704015334102	0.00614121936562	0.00972673224426	2.82721011756	0.504269165826	0.63435551228	0.619349979785	0.595634851003	0.58043591071	0.1	50	32	1	0.0001	REAL	0.2	64	30	0.704015334102	1	dsf	10	64	2
even	0.556478633425	0.503768755985	0.577502158975	5.23374177093	0.470257754812	0.501383714696	0.494300358007	0.490408805455	0.486256384018	0.0	100	32	1	0.001	REAL	0.0	16	30	0.556478633425	2	dsf	10	32	2
even	0.477006115206	0.539177431849	0.658645363112	5.22829584886	0.467434805615	0.490967477469	0.484999964312	0.482053453544	0.47899341967	0.2	50	32	1	0.001	REAL	0.0	16	30	0.477006115206	0	dsf	20	64	2
even	0.408966122675	0.288945028867	0.511088315573	2.32319427715	0.508017097883	0.537624266908	0.532459857993	0.521650250488	0.514836208733	0.0	50	32	1	0.001	REAL	0.0	16	10	0.408966122675	1	dsf	20	512	2
even	0.340890935608	0.321616784392	0.615621354836	3.8714664909	0.50149984846	0.526132750418	0.521175232103	0.51265188125	0.507068725614	0.0	100	32	1	0.0001	REAL	0.0	64	10	0.340890935608	2	dsf	20	32	2
even	0.555763452002	0.595156516905	0.659602645665	6.62257196301	0.463564290766	0.471801573158	0.470472699548	0.469251974747	0.468180655461	0.0	100	32	1	0.002	REAL	0.0	32	30	0.555763452002	1	ddsf	10	128	2
even	0.689283121759	-0.00838220703252	0.0135088635468	2.8276611382	0.504469727402	0.634507475666	0.620211221931	0.596404772201	0.581015304637	0.1	100	32	1	0.0005	REAL	0.2	16	30	0.689283121759	1	ddsf	10	512	2
even	0.352774514897	0.624015810011	0.676791911203	9.86274335914	0.461637510615	0.464420315814	0.463832162809	0.463383605352	0.463076229803	0.0	50	32	1	0.001	REAL	0.0	64	30	0.352774514897	5	ddsf	10	512	2
even	0.227018518906	0.541133326186	0.790339495667	5.22948531602	0.467451660902	0.478550791609	0.481098726706	0.477744724183	0.476847050758	0.2	50	32	1	0.0005	REAL	0.1	64	30	0.227018518906	1	dsf	10	32	2
even	0.393898662943	0.566376503314	0.708864507045	6.15494191053	0.465171613316	0.482118075842	0.477868942766	0.475816056453	0.473619448736	0.1	100	32	1	0.001	REAL	0.0	64	30	0.393898662943	0	ddsf	19	128	2
even	0.240052804907	0.574457227871	0.782302747882	6.16482457941	0.46542297868	0.479432773596	0.475692204168	0.474256129483	0.47241669583	0.0	50	32	1	0.001	REAL	0.0	16	30	0.240052804907	0	ddsf	20	32	2
even	0.296558235878	0.577786722717	0.678828247683	6.17264718711	0.465210563238	0.468784925164	0.471377416007	0.469294468003	0.469084412969	0.1	100	32	1	0.001	REAL	0.0	64	20	0.296558235878	1	dsf	20	128	2
even	0.108669568112	0.577881175984	0.968084940265	6.17406822394	0.465972864914	0.471120979642	0.47345263205	0.471317723139	0.471322252248	0.0	50	32	1	0.0005	REAL	0.1	16	30	0.108669568112	1	ddsf	10	128	2
even	0.437417318306	0.539240075454	0.653742884323	5.2305699205	0.467646349158	0.490213952147	0.484984170882	0.481849271031	0.479098017153	0.0	50	32	1	0.001	REAL	0.0	32	30	0.437417318306	0	ddsf	20	128	2
even	0.226855010122	0.378142237069	0.811920961736	3.8362260356	0.489904795288	0.510416923889	0.504279911044	0.498462402203	0.49397488018	0.1	50	32	1	0.001	REAL	0.0	16	10	0.226855010122	1	ddsf	20	128	2
even	0.36945501619	0.302524810801	0.577619018307	3.87615520519	0.50406079382	0.532463208437	0.526663212643	0.516848177033	0.510364600842	0.2	50	32	1	0.0001	REAL	0.0	32	10	0.36945501619	2	dsf	20	512	2
even	0.577175416805	0.56046246893	0.635770742475	6.18639670411	0.467323602757	0.469828088816	0.476349103805	0.472815764288	0.472564614892	0.0	100	32	1	0.001	REAL	0.0	64	20	0.577175416805	2	ddsf	20	64	2
