"","x","y"
"1",-5.94676869717759,1.10221615219
"2",-5.78492649377087,0.842668929601
"3",-5.53834334422946,0.996230464768
"4",-5.4366378895632,0.895294612265
"5",-5.34412384796503,0.965145678795
"6",-5.34253403925093,0.885457865715
"7",-5.29831736654804,1.06865075118
"8",-5.29831736654804,1.03526952262
"9",-5.29831736654804,1.01469486596
"10",-5.29831736654804,1.08240062037
"11",-5.29831736654804,1.08598877964
"12",-5.29831736654804,1.07004918514
"13",-5.29831736654804,1.08453365069
"14",-5.11599580975408,1.06099763417
"15",-5.11599580975408,0.9558762144
"16",-5.11599580975408,1.03086921695
"17",-5.11599580975408,1.07958340809
"18",-5.11599580975408,1.02810595291
"19",-5.11441798486304,0.834188007577
"20",-4.97105373461305,1.0099018415
"21",-4.96184512992682,0.994114473927
"22",-4.96184512992682,1.04508804197
"23",-4.96184512992682,1.06637994011
"24",-4.96184512992682,0.97028434665
"25",-4.92114727031236,0.946661710202
"26",-4.90353765198064,1.01375240267
"27",-4.90008884479453,1.01608483496
"28",-4.8283137373023,1.03546769618
"29",-4.8283137373023,0.997675056788
"30",-4.8283137373023,1.00972896947
"31",-4.8283137373023,1.09891720628
"32",-4.8283137373023,0.990853674208
"33",-4.82744445234997,0.832780227003
"34",-4.79198346931593,0.883140587028
"35",-4.78192358172704,0.970600187843
"36",-4.77175221050954,1.06392361063
"37",-4.72814878149143,1.0579350517
"38",-4.71053070164592,1.08006405706
"39",-4.71053070164592,0.979734236687
"40",-4.71053070164592,1.0307087292
"41",-4.71053070164592,1.04728775533
"42",-4.71053070164592,1.01766194362
"43",-4.71053070164592,1.07354732286
"44",-4.71053070164592,1.04548758204
"45",-4.71053070164592,1.03095086668
"46",-4.65497449343552,0.944825152854
"47",-4.60517018598809,1.02485971321
"48",-4.46792313401353,1.02218796463
"49",-4.36543683072082,0.895200243973
"50",-4.33941405405082,0.828602701997
"51",-4.29312729852125,0.839952888351
"52",-4.29222653792634,0.82014105918
"53",-4.25570463447557,1.01768391515
"54",-4.25221695634833,0.876260829423
"55",-4.17593290762845,0.964308018776
"56",-4.08459759801286,0.815976407057
"57",-4.0832572046111,1.03111755987
"58",-4.04577880316676,1.0446009624
"59",-4.04020559815298,0.808825664396
"60",-4.03462769742937,0.954453158456
"61",-3.91202300542815,0.982448995029
"62",-3.91202300542815,0.972369051933
"63",-3.91202300542815,0.965788640062
"64",-3.91202300542815,0.984037535191
"65",-3.91202300542815,1.00586219636
"66",-3.91202300542815,1.01324252124
"67",-3.88925800137464,0.945265080531
"68",-3.75609758579364,0.949851175134
"69",-3.7341089907306,0.967843450474
"70",-3.71811808368538,0.974409103873
"71",-3.69857477758977,0.803590841978
"72",-3.69469907257543,1.01638795206
"73",-3.67119846260591,0.862105859742
"74",-3.67006454679375,0.96139228183
"75",-3.63706480357892,0.968917527189
"76",-3.61478217444224,0.957880257075
"77",-3.59163704144173,0.763427237659
"78",-3.58311685130438,0.93337802658
"79",-3.54516393719826,0.782988058566
"80",-3.50655789731998,0.980745980779
"81",-3.50655789731998,0.963463644663
"82",-3.50655789731998,0.928151055428
"83",-3.50655789731998,0.938162164241
"84",-3.50655789731998,0.96182058611
"85",-3.4144229370455,0.834480155848
"86",-3.40317937792875,0.719260332899
"87",-3.26647065082959,0.957861527249
"88",-3.26355514222118,0.728121802071
"89",-3.24958500348484,0.949195324721
"90",-3.22626421286337,0.922336296648
"91",-3.2188758248682,0.910853176805
"92",-3.2188758248682,0.943164809542
"93",-3.2188758248682,0.869450749807
"94",-3.2188758248682,0.971100921663
"95",-3.2188758248682,0.899983716965
"96",-3.2188758248682,0.947619611219
"97",-3.2188758248682,0.893663847114
"98",-3.2188758248682,0.934531012001
"99",-3.2188758248682,0.925932577143
"100",-3.21628698111036,0.900448160569
"101",-3.20581663564824,0.719663952936
"102",-3.19395150540687,0.919532624265
"103",-3.18779961446567,0.896418728938
"104",-3.18020579915436,0.849316391543
"105",-3.1720784306012,0.921851350307
"106",-3.16150981140785,0.884216487984
"107",-3.15670623817662,0.91262867596
"108",-3.14779624171721,0.794760426154
"109",-3.14143990620796,0.875512228101
"110",-3.11414726211681,0.948811622371
"111",-3.07699589831239,0.859591457042
"112",-3.07624739342293,0.897720942607
"113",-3.03373007719785,0.736519096234
"114",-2.99573227355399,0.917263296969
"115",-2.99573227355399,0.861344474
"116",-2.99573227355399,0.853769257789
"117",-2.99573227355399,0.89109558708
"118",-2.99573227355399,0.928509463184
"119",-2.99573227355399,0.852711193343
"120",-2.99573227355399,0.90319420895
"121",-2.92608457286329,0.773688428196
"122",-2.9169800735973,0.690809990722
"123",-2.90696125947401,0.868282508294
"124",-2.87093132339152,0.867929249739
"125",-2.85980752958233,0.888640150155
"126",-2.84074017368388,0.695152812667
"127",-2.8352751227933,0.842874890789
"128",-2.82541872372974,0.865606538867
"129",-2.82228577754686,0.798830412537
"130",-2.81341071676004,0.86385556969
"131",-2.81341071676004,0.799902887245
"132",-2.81341071676004,0.879535456429
"133",-2.81341071676004,0.857614928698
"134",-2.7123285516167,0.633666027486
"135",-2.69850320203925,0.693479933755
"136",-2.68711566484792,0.59903526965
"137",-2.65926003693278,0.860044105724
"138",-2.65926003693278,0.801719115886
"139",-2.65926003693278,0.897972553745
"140",-2.65926003693278,0.855880238146
"141",-2.65926003693278,0.848381820204
"142",-2.65926003693278,0.839072776154
"143",-2.65926003693278,0.821273156099
"144",-2.65926003693278,0.828065421529
"145",-2.65926003693278,0.888527874333
"146",-2.65328834977947,0.864844539436
"147",-2.65126199611127,0.708403445601
"148",-2.64114706905252,0.781628354224
"149",-2.63653657041001,0.828179344786
"150",-2.60496651874176,0.796239967306
"151",-2.55540576077161,0.781369455278
"152",-2.54405620730701,0.825025195934
"153",-2.52785388288629,0.861898766719
"154",-2.52572864430826,0.813104140018
"155",-2.52572864430826,0.865095072699
"156",-2.52572864430826,0.829429695778
"157",-2.52572864430826,0.799939763245
"158",-2.51127365513571,0.854998214647
"159",-2.50534389341027,0.848231691624
"160",-2.48129622922632,0.749045122313
"161",-2.47167419647903,0.841540663116
"162",-2.46426639785025,0.705076834135
"163",-2.43506666809159,0.831882580643
"164",-2.43477026992796,0.826199200265
"165",-2.42850156018498,0.762247444605
"166",-2.40794560865187,0.708165320337
"167",-2.40794560865187,0.803743036623
"168",-2.40794560865187,0.829666716968
"169",-2.40794560865187,0.803289168204
"170",-2.40794560865187,0.79578958225
"171",-2.40794560865187,0.792392823557
"172",-2.39648561283291,0.605344592685
"173",-2.38311617024209,0.760751921922
"174",-2.3658073417679,0.747809733028
"175",-2.34285258040991,0.72053068421
"176",-2.30897396083142,0.737236093633
"177",-2.3070865412562,0.596618733919
"178",-2.30258509299405,0.828041086393
"179",-2.30258509299405,0.803517485857
"180",-2.30258509299405,0.774626720359
"181",-2.30258509299405,0.742795219628
"182",-2.28808036193689,0.729001210103
"183",-2.27880826253098,0.71834550792
"184",-2.26532857551455,0.818800236002
"185",-2.26497068428611,0.789280437864
"186",-2.25853795902998,0.785006064991
"187",-2.24011725015368,0.754796098081
"188",-2.2346479606556,0.783060422048
"189",-2.20727491318972,0.742233924679
"190",-2.20727491318972,0.734566337307
"191",-2.19180772843258,0.766412223898
"192",-2.17570102358966,0.635192920541
"193",-2.17567724186124,0.716618056965
"194",-2.1653722538846,0.684020647501
"195",-2.16422504859273,0.811692792383
"196",-2.13021507136215,0.739604410134
"197",-2.12026353620009,0.808306825923
"198",-2.12026353620009,0.729140145622
"199",-2.10656590168677,0.665262543219
"200",-2.09818389336243,0.696864849493
"201",-2.08050851512561,0.677696690227
"202",-2.08025495563529,0.737704447038
"203",-2.07234197719067,0.782356850944
"204",-2.06903449626931,0.76276311939
"205",-2.06635384253137,0.774421396549
"206",-2.06069053840131,0.706409097378
"207",-2.05139473275148,0.666565963119
"208",-2.04022082852655,0.704927934974
"209",-2.04022082852655,0.716845369255
"210",-2.04022082852655,0.678815759048
"211",-2.03981277639884,0.704427122541
"212",-2.00354267970076,0.767039884038
"213",-1.988753627662,0.682904594928
"214",-1.98679797727068,0.634975479869
"215",-1.98160249803969,0.640627014856
"216",-1.97235738402272,0.554748717939
"217",-1.96611285637283,0.770310018688
"218",-1.94633071414641,0.758777351772
"219",-1.94450062005422,0.701793745113
"220",-1.94011515968472,0.75187874614
"221",-1.92670495957879,0.731684005889
"222",-1.92591605351388,0.666086169447
"223",-1.92066489704409,0.660566152126
"224",-1.91770220521616,0.693885028407
"225",-1.90892977901878,0.716588124156
"226",-1.89383877997795,0.74229024229
"227",-1.86359485045784,0.700660499717
"228",-1.85958898423022,0.722046116968
"229",-1.8491940761538,0.681764578852
"230",-1.83617940729775,0.629400242835
"231",-1.82974089530433,0.721006607073
"232",-1.82630344752795,0.601514836681
"233",-1.8246281772766,0.569870904217
"234",-1.81664899765098,0.764425945563
"235",-1.81462707480217,0.542461734999
"236",-1.81113997522329,0.69968302804
"237",-1.79571310073728,0.684689994156
"238",-1.79507227328494,0.531880263689
"239",-1.79439961564149,0.684813683612
"240",-1.78168852261956,0.466797617344
"241",-1.77524185909142,0.468122606635
"242",-1.77195684193188,0.698419820443
"243",-1.75058783652763,0.590602913449
"244",-1.74708119784602,0.561371984335
"245",-1.74226966057549,0.659501760391
"246",-1.73116702496272,0.622122440713
"247",-1.72425712260799,0.614427731263
"248",-1.71998343718799,0.622245265308
"249",-1.71479842809193,0.670769025589
"250",-1.70873423084929,0.647397858577
"251",-1.70046317237185,0.546727410821
"252",-1.68857959904988,0.684219321735
"253",-1.66408586482634,0.576703251729
"254",-1.65982404957639,0.684098408458
"255",-1.6538824448038,0.657330861278
"256",-1.65352505232264,0.629181289429
"257",-1.64837371505824,0.423362174235
"258",-1.62720118237542,0.617494833298
"259",-1.61947016860256,0.542814397181
"260",-1.6094379124341,0.620761371265
"261",-1.6094379124341,0.48948334636
"262",-1.6094379124341,0.526604089158
"263",-1.60836861026649,0.6159985274
"264",-1.60706340710456,0.48071008232
"265",-1.59918996095355,0.522468856283
"266",-1.5947704779994,0.535349431435
"267",-1.58493650955241,0.576751333219
"268",-1.57900215210457,0.472569296934
"269",-1.57286097973578,0.653029083408
"270",-1.56260258524739,0.252859029127
"271",-1.56064774826467,0.463090140517
"272",-1.55768879714818,0.399404211106
"273",-1.5304631308507,0.50343873736
"274",-1.52893913582197,0.537884214461
"275",-1.52080089815407,0.563100336867
"276",-1.5186286082183,0.557961174992
"277",-1.51468279294271,0.447566844208
"278",-1.5033261679818,0.299884866621
"279",-1.49755634490248,0.515098053843
"280",-1.49642858475471,0.393351611115
"281",-1.49629329457093,0.384647063394
"282",-1.48498321276679,0.479606185623
"283",-1.4816889125638,0.525095782394
"284",-1.4803042348531,0.530370142865
"285",-1.47306860584942,0.592845787587
"286",-1.4716664742813,0.549371360359
"287",-1.46436651317808,0.492536300776
"288",-1.46188308785591,0.402109443205
"289",-1.46108904232431,0.579746150278
"290",-1.45766887020549,0.355567904383
"291",-1.45334447906233,0.384825243831
"292",-1.44833248120323,0.413415210416
"293",-1.44074121347271,0.357228897666
"294",-1.42577044741444,0.485497506877
"295",-1.41985458782322,0.435957714302
"296",-1.41219200456499,0.46438014967
"297",-1.40444821209612,0.529588090119
"298",-1.38629436111989,0.387331670637
"299",-1.38629436111989,0.511044633706
"300",-1.38537622460824,0.411908693497
"301",-1.38293572786832,0.448393360034
"302",-1.38244402891566,0.422320666755
"303",-1.38236209179084,0.531510193331
"304",-1.37814832106837,0.564842929872
"305",-1.37262329856791,0.51528179614
"306",-1.37254286063884,0.511009767734
"307",-1.37005507169956,0.480273094594
"308",-1.36290065565059,0.4100332713
"309",-1.3607372799916,0.371787669532
"310",-1.35215223767672,0.373363860709
"311",-1.34998388552211,0.267097488801
"312",-1.34707364796661,0.469210911639
"313",-1.34420286206083,0.494384949028
"314",-1.34297199185521,0.514114074069
"315",-1.34233741055563,0.480207492401
"316",-1.33942908064813,0.442010085421
"317",-1.33842871536689,0.419957256672
"318",-1.33117777930313,0.522101273184
"319",-1.32365208009099,0.436327336165
"320",-1.31553239278237,0.508816405741
"321",-1.30727046375399,0.409822548382
"322",-1.30391452905658,0.301674988004
"323",-1.30272675965676,0.422347475832
"324",-1.29498772740731,0.298132291645
"325",-1.27372790819176,0.311932820161
"326",-1.27335752903805,0.347929957348
"327",-1.27301053847634,0.33899768425
"328",-1.27296567581289,0.333086453751
"329",-1.27296567581289,0.175738124495
"330",-1.27193409069411,0.400022969179
"331",-1.26350285014306,0.0996016514901
"332",-1.26026540306492,0.248911439339
"333",-1.25852412505549,0.219687880464
"334",-1.25165105727084,0.329731871893
"335",-1.25138206707625,0.43554857975
"336",-1.24707976924064,0.459736491943
"337",-1.24672856060885,0.138249673585
"338",-1.24072134992141,0.338252659619
"339",-1.23787435600162,0.452334933641
"340",-1.23787435600162,0.2952958762
"341",-1.23305902802495,0.149610125831
"342",-1.22673698814964,0.246469416281
"343",-1.21749717883816,0.180755890158
"344",-1.21313802534587,0.267954018613
"345",-1.19820220531199,0.351316103051
